,id,title,original_language,overview,release_date,adult,poster_path,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
70,549649,Dancing With Ghosts,ko,"Yoo-jin appears in the dreams of Dong-jae who is a host for lonely women at night. She appears in real life, asking him for help. What she needs is to sleep with him once. Yoo-jin was a virgin ghost and she needed Dong-jae to help her to go back to the after world. However, he doesn't want to sleep with her because she used to be his crush and he'd been waiting to see her in his dreams and in real life. He is afraid sleeping with her will make him lose her. Will he sleep with her or continue to live with her like this?",2018-09-27,False,mDmMjGuO93Z8bpSqiK0UaqhXhEC.jpg,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
71,766907,American Siege,en,An ex-NYPD officer-turned-sheriff of a small rural Georgia town has to contend with a gang of thieves who have taken a wealthy doctor hostage.,2022-01-07,False,daeVrgyj0ue8qb3AHyU3UeCwoZz.jpg,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
72,931102,Ride On,zh,"The once beautiful, now down-and-out Dragon Tiger martial artist Lao Luo lives with his beloved horse, Red Rabbit. Due to a debt dispute involving Red Rabbit, he is faced with the crisis of ""father-son separation"". In desperation, Lao Luo asks his daughter Bao and her boyfriend Naihua, who have misunderstood him for years, for help. On the road of self-help of three people and one horse, they make a lot of jokes and gradually get closer to each other.",2023-04-07,False,oGsxGrviqmTnMDSSNsyPQMgPqhn.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,11694,Cat Ballou,en,"A woman seeking revenge for her murdered father hires a famous gunman, but he's very different from what she expects.",1965-06-24,False,3WJmB1F5z4mLwt84i1FuIrSYEe.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
74,19593,The Death of the Incredible Hulk,en,"During the critical experiment that would rid David Banner of the Hulk,a spy sabotages the laboratory. Banner falls in love with the spy, Jasmin, who performs missions only because her sister is being held hostage by Jasmin's superiors. Banner and Jasmin try to escape from the enemy agents to rebuild their lives together, but the Hulk is never far from them.",1990-02-18,False,6q6CviMLR97ssODmKhxgyxQuoYp.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
75,7451,xXx,en,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",2002-08-09,False,86BnliVDBo2TjKmrgQTJIPHxAKd.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76,552178,Dark Waters,en,"A tenacious attorney uncovers a dark secret that connects a growing number of unexplained deaths to one of the world's largest corporations. In the process, he risks everything — his future, his family, and his own life — to expose the truth.",2019-11-22,False,yV6edeSb1ykiNpJ1ekRz8GPhENr.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
77,428399,Cold Skin,en,A young man who arrives at a remote island finds himself trapped in a battle for his life.,2017-10-20,False,yYDNVAckvOHH9v6EGVB73cMyZgZ.jpg,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
78,9353,Nacho Libre,en,"Nacho Libre is loosely based on the story of Fray Tormenta (""Friar Storm""), aka Rev. Sergio Gutierrez Benitez, a real-life Mexican Catholic priest who had a 23-year career as a masked luchador. He competed in order to support the orphanage he directed.",2006-06-16,False,kh7B91bMl2lZ0mH9WhPfaNUIEQH.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79,105444,Doraemon: Nobita's Great Adventure in the South Seas,ja,"The search for documentation about the sea for a school work will make the magic door of Doraemon open and take Nobita to Shizuka, Gian and Sueno in the deep ocean. This time our friends embark on a huge and unique boat in order to learn about the mysteries of the sea and look for treasures. What nobody imagines is that a distortion in the line of space-time will lead them to the seventeenth century amid a great storm that will make them wreck and where Doraemon loses its magic pocket. No time to lose, our friends must find a way out. Will they succeed?",1998-03-07,False,7wAQPPC4XLMvAvwCvR0k6V711my.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,297,Meet Joe Black,en,"When the grim reaper comes to collect the soul of megamogul Bill Parrish, he arrives with a proposition: Host him for a ""vacation"" among the living in trade for a few more days of existence. Parrish agrees, and using the pseudonym Joe Black, Death begins taking part in Parrish's daily agenda and falls in love with the man's daughter. Yet when Black's holiday is over, so is Parrish's life.",1998-11-12,False,fDPAjvfPMomkKF7cMRmL5Anak61.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
81,54054,One for the Money,en,"An unemployed lingerie buyer convinces her bail bondsman cousin to give her a shot as a bounty hunter. Her first assignment is to track down a former cop on the run for murder – the same man who broke her heart years before. With the help of some friends and the best bounty hunter in the business, she slowly learns what it takes to be a true bounty hunter.",2012-01-26,False,e3OK2ZaHiGDrNClRBREVaGdvvQG.jpg,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,12180,Star Wars: The Clone Wars,en,"Set between Episode II and III, The Clone Wars is the first computer animated Star Wars film. Anakin and Obi Wan must find out who kidnapped Jabba the Hutt's son and return him safely. The Separatists will try anything to stop them and ruin any chance of a diplomatic agreement between the Hutts and the Republic.",2008-08-05,False,d6YOfi0T9GowglzIkDQGGvGYVTM.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,135531,Fairy Tail: Phoenix Priestess,ja,"The film revolves around a mysterious girl named Éclair who appears before Fairy Tail, the world's most notorious wizard's guild. She lost all of her memories, except for the imperative that she must deliver two Phoenix Stones somewhere. The stones may spell the collapse of the magical world, and Natsu, Lucy, and the rest of the Fairy Tail guild are caught up in the intrigue.",2012-08-18,False,aDuie7u8AL3J6ZH2LS5ySnPkX1W.jpg,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84,118683,Maximum Conviction,en,"When former black ops operative Cross and his partner Manning are assigned to decommission an old prison, they must oversee the arrival of two mysterious female prisoners. Before long, an elite force of mercenaries assault the prison in search of the new arrivals. As the true identities of the women are revealed, Cross realizes he's caught in the middle of something far bigger than he had imagined.",2012-10-25,False,rjcUkCzRIdfi61pfqgpImnbMsoO.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85,397837,Before I Fall,en,"Samantha Kingston has everything. Then, everything changes. After one fateful night, she wakes up with no future at all. Trapped into reliving the same day over and over, she begins to question just how perfect her life really was.",2017-03-02,False,eowzonDJMCuNXoJGVkP9Z7oCmiM.jpg,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
86,8961,Bad Boys II,en,"Out-of-control, trash-talking buddy cops Marcus Burnett and Mike Lowrey of the Miami Narcotics Task Force reunite, and bullets fly, cars crash and laughs explode as they pursue a whacked-out drug lord from the streets of Miami to the barrios of Cuba. But the real fireworks result when Marcus discovers that playboy Mike is secretly romancing Marcus’ sexy sister.",2003-07-18,False,yCvB5fG5aEPqa1St7ihY6KEAsHD.jpg,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87,354857,Regular Show: The Movie,en,"To save the universe, and their friendship, Mordecai and Rigby must defeat an evil volleyball coach.",2015-09-01,False,p44RoW4naoE1nlSGOqqT0J2pc09.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
88,41515,Yogi Bear,en,"A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo, and Ranger Smith.",2010-12-17,False,hDd4Yf9jkysYMuXeVjFXKmrthjl.jpg,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89,49444,Kung Fu Panda 2,en,"Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.",2011-05-25,False,mtqqD00vB4PGRt20gWtGqFhrkd0.jpg,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90,12723,Inventing the Abbotts,en,"In the 1950s, brothers Jacey and Doug Holt, who come from the poorer side of their sleepy Midwestern town, vie for the affections of the wealthy, lovely Abbott sisters. Lady-killer Jacey alternates between Eleanor and Alice, wanting simply to break the hearts of rich young women. But sensitive Doug has a real romance with Pamela, which Jacey and the Abbott patriarch, Lloyd, both frown upon.",1997-04-04,False,ysfD96fF56BEzpktyDWChC8Epgs.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
91,5548,RoboCop,en,"In a violent, near-apocalyptic Detroit, evil corporation Omni Consumer Products wins a contract from the city government to privatize the police force. To test their crime-eradicating cyborgs, the company leads street cop Alex Murphy into an armed confrontation with crime lord Boddicker so they can use his body to support their untested RoboCop prototype. But when RoboCop learns of the company's nefarious plans, he turns on his masters.",1987-07-17,False,hHtOgGb3NihlyRATHlKPaFApbrd.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
92,919355,Dragon Knight,en,"Many years after the war has been lost, and all the dragons slain, a lone knight travels the lands of Agonos seeking to raise an army against the demon lord Abaddon. When a healer's vision reveals that one dragon still lives, and together with an eager young squire, the knight sets off in search of the fabled creature. As the armies of Abaddon descend on the human kingdoms, the dragon is their last hope of fending off the horde, before it lays waste to the lands of men. But does the creature even exist? And if it does, will it fight for them once more?",2022-03-21,False,zkGFADykBtfPfTv7YJooxTH52ph.jpg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93,28609,Dragon Ball Z: Dead Zone,ja,"In order to wish for immortality and avenge his father, Garlic Jr. collects the dragon balls, kidnapping Goku's son Gohan in the process. Goku, Kami, Piccolo, and Krillin unite to rescue Gohan and save the world from being sucked into a dead zone.",1989-07-15,False,ywtyEDTM2YO7qod7USNNwhrAfvA.jpg,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94,2000,"Aguirre, the Wrath of God",de,"A few decades after the destruction of the Inca Empire, a Spanish expedition led by the infamous Aguirre leaves the mountains of Peru and goes down the Amazon River in search of the lost city of El Dorado. When great difficulties arise, Aguirre’s men start to wonder whether their quest will lead them to prosperity or certain death.",1972-12-29,False,6MNqmGe0JjEuGX1PMjRBAEI6aXg.jpg,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
95,754067,Vicky and Her Mystery,fr,"Stéphane decides to move to the beautiful mountains of Cantal in order to reconnect with his 8-year-old daughter, Victoria, who has been silent since her mother's disappearance. During a walk in the forest, a shepherd gives Victoria a puppy named ""Mystery"" who will gradually give her a taste for life. But very quickly, Stéphane discovers that the animal is in reality a wolf… Despite the warnings and the danger of this situation, he cannot bring himself to separate his daughter from this seemingly harmless ball of hair.",2021-12-15,False,u6fBXfWU7jaG0zWYiOvh1myEQC.jpg,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
96,2163,Breakdown,en,"When his SUV breaks down on a remote Southwestern road, Jeff Taylor lets his wife, Amy, hitch a ride with a trucker to get help. When she doesn't return, Jeff fixes his SUV and tracks down the trucker -- who tells the police he's never seen Amy. Johnathan Mostow's tense thriller then follows Jeff's desperate search for his wife, which eventually uncovers a small town's murderous secret.",1997-05-02,False,h6POHvMnoqBVpAFQXCMBoTjru9.jpg,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
97,102629,El Gringo,en,"A man crossing into Mexico with a satchel of $2,000,000—and a bloody past—finds himself under sudden attack in the sleepy town of El Fronteras.",2012-05-10,False,yM2bXInHW0CQdRDgM5GiJjAV1QQ.jpg,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
98,781099,Inexorable,fr,"Desperately seeking inspiration for the follow-up novel to his bestseller ""Inexorable"", Marcel Bellmer moves in his wife's old family mansion with his family.",2022-03-31,False,cIdnkWNpEO7pwCUV3Jv5qKiKTlt.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99,359628,Assassination Classroom: Graduation,ja,"Story continues with the students' own conflicts, Koro Sensei’s identity and the fate of the world. The time limit for assassination is approaching.",2016-03-25,False,qZOZaj8diwPJqemmDle7XuxGVO0.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100,485942,Batman Ninja,ja,"Batman, along with many of his allies and adversaries, finds himself transported to feudal Japan by Gorilla Grodd's time displacement machine.",2018-03-24,False,5xSB0Npkc9Fd9kahKBsq9P4Cdzp.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101,190859,American Sniper,en,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",2014-12-25,False,i1U46OwMc6vlm7OoSUKfqUH615e.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102,72431,Red Tails,en,"The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.",2012-01-19,False,jiORLnBsGcVcqIibkGBE213zAyh.jpg,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
103,517839,Border,sv,"When a border guard with a sixth sense for identifying smugglers encounters the first person she cannot prove is guilty, she is forced to confront terrifying revelations about herself and humankind.",2018-09-27,False,8KzOTRlKjdAKQTemV41hq86ldFS.jpg,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
104,427564,Scooby-Doo! Shaggy's Showdown,en,"When the Scooby gang visits a dude ranch, they discover that it and the nearby town have been haunted by a ghostly cowboy, Dapper Jack, who fires real fire from his fire irons. The mystery only deepens when it’s discovered that the ghost is also the long lost relative of Shaggy Rogers!",2017-02-14,False,9bNrOxiTXyCzwEnBNSngFZOOsiu.jpg,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
105,59859,Kick-Ass 2,en,"After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.",2013-07-17,False,4LUzG0blTn6JMhUwXSmjPqNFNXL.jpg,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,552687,Wotakoi: Love is Hard for Otaku,ja,An effervescent musical about one of the most unlikely couples seen on screen: two Otaku intent on hiding their nerdiness from their colleagues!,2020-02-07,False,9JV0LOcazudqEcz2NNOMqEIzACz.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
